gameId,gameDuration,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKillsTeam1,inhibitorKillsTeam1,towerKillsTeam2,inhibitorKillsTeam2,T1_P1_participantId,T1_P1_championId,T1_P1_highestAchievedSeasonTier,T1_P1_lane/role,T1_P1_kills,T1_P1_deaths,T1_P1_assists,T1_P1_largestKillingSpree,T1_P1_longestTimeSpentLiving,T1_P1_totalDamageDealt,T1_P1_totalDamageDealtToChampions,T1_P1_goldEarned,T1_P1_goldSpent,T1_P1_champLevel,T1_P2_participantId,T1_P2_championId,T1_P2_highestAchievedSeasonTier,T1_P2_lane/role,T1_P2_kills,T1_P2_deaths,T1_P2_assists,T1_P2_largestKillingSpree,T1_P2_longestTimeSpentLiving,T1_P2_totalDamageDealt,T1_P2_totalDamageDealtToChampions,T1_P2_goldEarned,T1_P2_goldSpent,T1_P2_champLevel,T1_P3_participantId,T1_P3_championId,T1_P3_highestAchievedSeasonTier,T1_P3_lane/role,T1_P3_kills,T1_P3_deaths,T1_P3_assists,T1_P3_largestKillingSpree,T1_P3_largestMultiKill,T1_P3_longestTimeSpentLiving,T1_P3_totalDamageDealt,T1_P3_totalDamageDealtToChampions,T1_P3_goldEarned,T1_P3_goldSpent,T1_P3_champLevel,T1_P4_participantId,T1_P4_championId,T1_P4_highestAchievedSeasonTier,T1_P4_lane/role,T1_P4_kills,T1_P4_deaths,T1_P4_assists,T1_P4_largestKillingSpree,T1_P4_longestTimeSpentLiving,T1_P4_totalDamageDealt,T1_P4_totalDamageDealtToChampions,T1_P4_goldEarned,T1_P4_goldSpent,T1_P4_champLevel,T1_P5_participantId,T1_P5_championId,T1_P5_highestAchievedSeasonTier,T1_P5_lane/role,T1_P5_kills,T1_P5_deaths,T1_P5_assists,T1_P5_largestKillingSpree,T1_P5_largestMultiKill,T1_P5_totalDamageDealt,T1_P5_totalDamageDealtToChampions,T1_P5_goldEarned,T1_P5_goldSpent,T1_P5_champLevel,T2_P1_participantId,T2_P1_championId,T2_P1_highestAchievedSeasonTier,T2_P1_lane/role,T2_P1_kills,T2_P1_deaths,T2_P1_assists,T2_P1_largestKillingSpree,T2_P1_longestTimeSpentLiving,T2_P1_totalDamageDealt,T2_P1_totalDamageDealtToChampions,T2_P1_goldEarned,T2_P1_goldSpent,T2_P1_champLevel,T2_P2_participantId,T2_P2_championId,T2_P2_highestAchievedSeasonTier,T2_P2_lane/role,T2_P2_kills,T2_P2_deaths,T2_P2_assists,T2_P2_largestKillingSpree,T2_P2_largestMultiKill,T2_P2_longestTimeSpentLiving,T2_P2_totalDamageDealt,T2_P2_totalDamageDealtToChampions,T2_P2_goldEarned,T2_P2_goldSpent,T2_P2_champLevel,T2_P3_participantId,T2_P3_championId,T2_P3_highestAchievedSeasonTier,T2_P3_lane/role,T2_P3_kills,T2_P3_deaths,T2_P3_assists,T2_P3_largestKillingSpree,T2_P3_largestMultiKill,T2_P3_longestTimeSpentLiving,T2_P3_totalDamageDealt,T2_P3_totalDamageDealtToChampions,T2_P3_goldEarned,T2_P3_goldSpent,T2_P3_champLevel,T2_P4_participantId,T2_P4_championId,T2_P4_highestAchievedSeasonTier,T2_P4_lane/role,T2_P4_kills,T2_P4_deaths,T2_P4_assists,T2_P4_largestKillingSpree,T2_P4_largestMultiKill,T2_P4_longestTimeSpentLiving,T2_P4_totalDamageDealt,T2_P4_magicDamageDealt,T2_P4_trueDamageDealtToChampions,T2_P4_goldEarned,T2_P4_goldSpent,T2_P4_champLevel,T2_P5_participantId,T2_P5_championId,T2_P5_highestAchievedSeasonTier,T2_P5_lane/role,T2_P5_kills,T2_P5_deaths,T2_P5_assists,T2_P5_largestKillingSpree,T2_P5_largestMultiKill,T2_P5_longestTimeSpentLiving,T2_P5_totalDamageDealt,T2_P5_totalDamageDealtToChampions,T2_P5_goldEarned,T2_P5_goldSpent,T2_P5_champLevel
1670232086,1609,2,2,2,2,2,2,2,3,0,10,2,1,164,NONE,TOP/SOLO,4,3,5,3,889,129821,13750,10689,10158,15,2,81,PLATINUM,BOTTOM/DUO_CARRY,1,5,2,0,634,135390,11789,9769,9025,13,3,121,CHALLENGER,JUNGLE/NONE,8,6,4,4,1,443,115903,21055,11234,10075,13,4,350,DIAMOND,BOTTOM/DUO_SUPPORT,2,4,5,0,626,19298,7721,6778,5850,11,5,13,NONE,MIDDLE/SOLO,1,6,2,0,1,150719,8393,9553,8900,15,6,421,DIAMOND,JUNGLE/NONE,2,1,9,0,1093,186856,7935,11791,9900,15,7,119,MASTER,BOTTOM/DUO_CARRY,13,4,0,6,2,709,168001,16173,15973,15585,15,8,103,CHALLENGER,MIDDLE/SOLO,4,4,8,2,2,645,111050,16263,10564,8475,15,9,143,CHALLENGER,BOTTOM/DUO_SUPPORT,2,3,13,2,1,444,60567,50004,672,9781,8875,13,10,41,CHALLENGER,TOP/SOLO,3,4,4,2,1,665,202117,12865,11400,9183,16
1670210346,1828,2,2,2,2,2,2,2,3,0,11,3,1,15,MASTER,BOTTOM/DUO_CARRY,2,4,5,2,1499,193030,13802,12026,11200,14,2,114,GOLD,TOP/SOLO,2,2,3,2,1628,150752,8783,11395,11583,15,3,60,DIAMOND,JUNGLE/NONE,2,6,5,0,1,610,103723,10176,8776,8275,12,4,163,MASTER,MIDDLE/SOLO,6,6,4,2,357,137120,14689,10877,10900,15,5,350,DIAMOND,BOTTOM/DUO_SUPPORT,0,3,8,0,0,14218,8248,6904,6875,12,6,134,CHALLENGER,MIDDLE/SOLO,6,4,8,4,435,155546,14173,13576,12075,16,7,497,CHALLENGER,BOTTOM/DUO_SUPPORT,4,1,10,3,2,785,14641,5175,9983,8550,14,8,126,MASTER,TOP/SOLO,1,3,1,0,1,683,191740,15286,12606,10650,17,9,141,DIAMOND,JUNGLE/NONE,5,2,4,4,1,1310,153175,6436,537,12035,11025,14,10,498,DIAMOND,BOTTOM/DUO_CARRY,4,2,6,4,2,789,196161,15537,13722,11325,16
1670193185,1538,2,1,2,2,2,2,1,4,0,8,1,1,99,NONE,MIDDLE/SOLO,5,7,10,2,456,76975,17108,9322,8775,13,2,555,MASTER,TOP/SOLO,6,4,10,4,861,85098,13902,11193,10125,14,3,76,DIAMOND,JUNGLE/NONE,10,7,6,4,2,352,113886,15842,10266,10425,13,4,58,CHALLENGER,BOTTOM/DUO_CARRY,6,6,2,3,473,132078,9840,10693,10450,14,5,25,CHALLENGER,BOTTOM/DUO_SUPPORT,3,7,9,2,1,19523,7949,8088,8125,11,6,113,DIAMOND,JUNGLE/NONE,1,4,12,0,695,127147,8336,9578,7950,13,7,30,CHALLENGER,MIDDLE/SOLO,14,6,7,8,3,388,173788,32834,14971,12700,16,8,164,CHALLENGER,TOP/SOLO,8,5,4,5,2,411,126905,15820,12343,10283,15,9,81,CHALLENGER,BOTTOM/DUO_CARRY,8,7,5,5,2,643,101800,18659,552,11764,11100,13,10,43,NONE,BOTTOM/DUO_SUPPORT,0,8,11,0,0,305,27356,11045,7125,5825,11
1675308546,1902,1,2,0,1,1,1,1,8,1,5,0,1,122,DIAMOND,MIDDLE/DUO,14,2,2,7,813,222728,31337,17091,15633,18,2,68,MASTER,MIDDLE/DUO,6,6,7,3,415,185111,27523,13429,12050,17,3,203,CHALLENGER,JUNGLE/NONE,4,4,10,2,1,906,188345,15932,12694,11925,16,4,67,MASTER,BOTTOM/DUO_CARRY,6,6,4,3,636,107800,8286,11809,11405,14,5,412,DIAMOND,BOTTOM/DUO_SUPPORT,0,3,13,0,0,25815,5262,9178,8425,15,6,111,CHALLENGER,BOTTOM/DUO_SUPPORT,1,7,10,0,755,30372,5965,7782,7675,13,7,101,MASTER,MIDDLE/SOLO,7,8,7,3,1,429,126207,26225,11499,11900,15,8,8,DIAMOND,TOP/SOLO,5,5,0,3,2,896,172433,24354,13065,11750,16,9,145,MASTER,BOTTOM/DUO_CARRY,3,4,5,0,1,792,147808,21401,420,11914,11025,14,10,120,CHALLENGER,JUNGLE/NONE,5,7,6,3,1,575,185839,14072,12043,11483,15
1673846886,1452,2,1,2,2,2,2,2,2,0,8,1,1,254,DIAMOND,JUNGLE/NONE,2,6,5,0,442,91316,10796,7731,7350,12,2,350,NONE,BOTTOM/DUO_SUPPORT,2,7,4,2,390,11229,8126,5663,4925,9,3,55,DIAMOND,MIDDLE/SOLO,8,7,5,3,1,433,94625,20076,10408,10225,14,4,84,MASTER,TOP/SOLO,5,3,1,4,956,98848,11848,9747,9610,13,5,498,CHALLENGER,BOTTOM/DUO_CARRY,1,6,4,0,1,104734,8692,8771,8350,12,6,267,DIAMOND,BOTTOM/DUO_SUPPORT,2,2,16,0,510,17921,9169,7975,6935,12,7,107,MASTER,MIDDLE/DUO,5,5,1,3,3,303,103157,9707,9717,8558,14,8,145,DIAMOND,BOTTOM/DUO_CARRY,6,4,7,2,2,510,125034,11854,11386,9395,13,9,68,MASTER,MIDDLE/DUO,4,6,9,3,1,214,87273,77222,898,10538,9125,14,10,203,CHALLENGER,JUNGLE/NONE,12,1,10,7,2,960,164282,18583,13101,11750,15
1673826216,1141,1,2,0,0,0,1,1,8,0,0,0,1,68,MASTER,NONE/DUO_SUPPORT,9,1,9,5,846,90925,13046,10375,8975,13,2,56,CHALLENGER,NONE/DUO_SUPPORT,9,2,0,8,790,114237,12892,10500,9000,14,3,432,DIAMOND,NONE/DUO_SUPPORT,2,1,15,2,1,974,17477,6951,6898,5975,11,4,121,CHALLENGER,NONE/DUO_SUPPORT,4,1,11,3,830,108122,8988,8969,6000,12,5,145,CHALLENGER,NONE/DUO_SUPPORT,10,3,3,4,2,86341,10383,10201,9325,11,6,39,CHALLENGER,NONE/DUO_SUPPORT,2,7,1,0,240,66224,4248,6919,6433,11,7,40,NONE,NONE/DUO_SUPPORT,0,9,7,0,0,269,9332,4877,4188,3525,9,8,238,NONE,NONE/DUO_SUPPORT,2,7,1,0,1,280,40850,5473,5840,5150,10,9,141,MASTER,NONE/DUO_SUPPORT,1,6,4,0,1,409,74096,5105,522,6015,5125,10,10,15,CHALLENGER,NONE/DUO,3,6,1,0,1,296,96085,9663,7582,7125,11
1673786497,1438,2,1,2,2,2,2,1,2,0,7,1,1,268,CHALLENGER,MIDDLE/SOLO,4,7,2,3,388,129895,26846,10235,9185,13,2,236,NONE,BOTTOM/DUO_CARRY,1,12,5,0,297,60851,9524,6800,6575,11,3,41,NONE,TOP/SOLO,1,4,3,0,1,594,136117,14527,9059,8608,13,4,107,PLATINUM,JUNGLE/NONE,4,6,4,2,479,146677,10218,9327,7975,13,5,350,NONE,BOTTOM/DUO_SUPPORT,5,7,3,2,2,17676,11737,7392,6850,10,6,82,DIAMOND,TOP/SOLO,5,4,4,4,774,117746,13791,9866,9300,14,7,103,DIAMOND,MIDDLE/SOLO,4,2,4,3,1,405,101917,16235,8909,8025,14,8,44,NONE,BOTTOM/DUO,4,3,22,2,2,400,54892,7157,9301,8550,13,9,37,NONE,BOTTOM/DUO,4,3,23,3,2,815,68004,52327,313,11727,10900,14,10,203,CHALLENGER,JUNGLE/NONE,19,3,9,14,3,548,152994,24440,14519,12375,15
1673758443,1106,1,1,0,1,0,1,2,7,1,2,0,1,37,MASTER,NONE/DUO_SUPPORT,3,1,17,2,900,18363,7721,7999,5935,11,2,64,MASTER,NONE/DUO_SUPPORT,10,2,11,6,495,79250,11010,9902,6450,12,3,157,DIAMOND,NONE/DUO_SUPPORT,8,5,5,2,1,472,86780,12514,8470,6600,12,4,15,CHALLENGER,NONE/DUO,7,1,7,4,726,115394,12488,10142,7150,12,5,85,DIAMOND,NONE/DUO_SUPPORT,1,5,3,0,1,62006,7470,7333,5850,12,6,164,DIAMOND,NONE/DUO,8,3,3,5,486,65909,10973,9316,8133,12,7,145,MASTER,NONE/DUO_SUPPORT,0,6,3,0,0,648,30800,3985,4566,4225,9,8,25,CHALLENGER,NONE/DUO_SUPPORT,1,7,6,0,1,293,16714,5931,5034,5415,9,9,421,MASTER,NONE/DUO_SUPPORT,4,5,3,2,2,551,83507,2963,1327,6986,6825,10,10,134,DIAMOND,NONE/DUO_SUPPORT,1,9,1,0,1,238,56281,4656,5937,5460,10
1675565084,1612,2,1,0,2,2,2,1,5,0,9,2,1,164,NONE,TOP/SOLO,9,7,3,3,854,107140,17896,11294,11058,14,2,43,DIAMOND,MIDDLE/SOLO,6,5,9,3,656,88736,15459,10734,10225,13,3,201,DIAMOND,BOTTOM/DUO_SUPPORT,0,6,13,0,0,358,25873,6048,7097,6875,11,4,236,DIAMOND,BOTTOM/DUO_CARRY,4,6,5,4,626,131523,16760,11050,10805,13,5,121,NONE,JUNGLE/NONE,7,6,4,4,1,118249,11720,9802,9275,13,6,157,DIAMOND,TOP/SOLO,5,7,7,2,444,136282,14255,11853,10600,15,7,79,NONE,JUNGLE/NONE,4,4,11,3,1,714,120748,14516,9974,8600,14,8,145,DIAMOND,BOTTOM/DUO_CARRY,17,2,10,10,3,1151,148872,31667,16661,14650,15,9,12,DIAMOND,BOTTOM/DUO_SUPPORT,2,5,23,0,1,577,38496,14905,874,8621,7400,14,10,104,DIAMOND,MIDDLE/SOLO,2,9,14,0,1,304,95070,12547,9532,8200,14
1675337029,1508,2,1,2,2,2,1,1,4,0,5,1,1,11,MASTER,JUNGLE/NONE,10,6,1,6,487,159428,23524,11923,11495,14,2,69,NONE,MIDDLE/SOLO,3,6,1,0,729,101329,13397,9011,8900,13,3,84,NONE,TOP/SOLO,4,8,2,0,1,539,91943,18039,8760,8375,13,4,117,CHALLENGER,BOTTOM/DUO_SUPPORT,1,5,8,0,675,16931,4008,7177,6600,13,5,29,NONE,BOTTOM/DUO_CARRY,2,6,3,0,1,85158,10216,8022,7980,12,6,82,CHALLENGER,TOP/SOLO,5,6,3,3,470,100940,12289,9459,8650,15,7,64,MASTER,JUNGLE/NONE,12,4,12,9,2,592,151455,16328,13275,11425,15,8,13,DIAMOND,MIDDLE/SOLO,6,3,6,2,2,844,138756,15264,10577,9060,16,9,81,NONE,BOTTOM/DUO_CARRY,4,5,9,3,1,738,109003,13541,0,11082,10050,13,10,350,DIAMOND,BOTTOM/DUO_SUPPORT,4,2,16,3,1,1044,24336,10983,9469,8700,14
1675320262,1745,2,1,2,2,2,1,0,3,0,11,3,1,74,DIAMOND,MIDDLE/DUO,1,5,3,0,757,132792,14204,9751,9135,14,2,82,NONE,MIDDLE/DUO,8,6,4,4,592,111230,21531,11447,10800,14,3,145,NONE,BOTTOM/DUO_CARRY,8,6,4,3,2,564,140707,17888,12278,11725,14,4,59,NONE,JUNGLE/NONE,9,6,9,4,630,140051,17318,12130,12370,14,5,99,DIAMOND,BOTTOM/DUO_SUPPORT,2,6,15,0,1,30922,8493,8267,7525,13,6,245,MASTER,JUNGLE/NONE,9,9,8,4,300,133433,15712,12131,11750,14,7,110,MASTER,BOTTOM/DUO_CARRY,4,9,11,2,2,566,106134,15320,11256,11155,14,8,134,MASTER,MIDDLE/SOLO,10,1,7,9,2,164,181212,19191,13538,11075,16,9,114,GOLD,TOP/SOLO,4,4,3,2,2,570,172063,2867,2051,12382,10450,16,10,350,DIAMOND,BOTTOM/DUO_SUPPORT,2,5,15,0,1,508,21556,9659,9238,8325,14
1675266705,1785,2,1,2,2,2,1,0,2,0,6,1,1,497,DIAMOND,BOTTOM/DUO_SUPPORT,0,7,9,0,455,14950,6351,6640,6400,13,2,498,CHALLENGER,BOTTOM/DUO_CARRY,6,4,2,3,604,161873,12001,13198,11250,15,3,157,NONE,MIDDLE/SOLO,2,4,1,2,1,1082,202153,8018,10932,9950,16,4,60,DIAMOND,JUNGLE/NONE,4,4,6,3,938,112934,12414,9377,9335,13,5,420,DIAMOND,TOP/SOLO,2,7,2,0,1,189814,19611,10551,10083,16,6,107,CHALLENGER,JUNGLE/NONE,14,5,6,11,672,264214,23424,16249,14960,17,7,51,CHALLENGER,BOTTOM/DUO_CARRY,4,2,8,2,2,1045,167657,14404,11842,9025,15,8,266,DIAMOND,TOP/DUO,5,3,3,3,2,552,168507,11318,13142,12000,17,9,9,DIAMOND,BOTTOM/DUO_SUPPORT,2,4,10,2,1,849,43252,39159,988,8657,7975,13,10,43,CHALLENGER,TOP/DUO,1,0,10,0,1,0,158890,10811,11059,9675,17
1675246643,1646,1,1,2,1,2,2,2,7,1,5,0,1,92,DIAMOND,TOP/SOLO,3,7,2,0,734,61454,7113,8245,7900,13,2,74,CHALLENGER,MIDDLE/SOLO,1,8,14,0,367,76406,21110,7985,6500,14,3,2,DIAMOND,JUNGLE/NONE,3,5,11,2,1,471,173043,12000,11729,9900,15,4,350,MASTER,BOTTOM/DUO_SUPPORT,5,2,22,4,818,33797,19467,10213,8225,15,5,15,CHALLENGER,BOTTOM/DUO_CARRY,18,4,9,12,3,266930,36905,19453,16300,16,6,115,DIAMOND,BOTTOM/DUO_CARRY,1,8,8,0,386,107113,14800,8974,8685,13,7,82,MASTER,TOP/SOLO,8,4,6,4,1,646,148959,21953,12375,11400,16,8,64,NONE,JUNGLE/NONE,10,5,3,4,1,820,124206,14803,11656,11150,14,9,142,NONE,MIDDLE/SOLO,6,5,6,3,1,1022,125518,98606,1824,11460,11375,15,10,111,DIAMOND,BOTTOM/DUO_SUPPORT,1,8,11,0,1,522,35481,7026,7393,7075,12
1674906899,1488,2,2,2,2,2,2,1,1,0,9,2,1,35,MASTER,JUNGLE/NONE,6,8,3,3,368,97604,14563,8675,7475,12,2,81,DIAMOND,BOTTOM/DUO_CARRY,2,8,7,2,567,64556,12632,7735,7060,11,3,350,MASTER,BOTTOM/DUO_SUPPORT,1,2,11,0,1,665,16982,9479,6277,4675,12,4,92,MASTER,TOP/SOLO,1,4,2,0,457,102599,11082,8688,8525,14,5,74,CHALLENGER,MIDDLE/SOLO,5,4,3,3,1,109476,19033,10074,8075,13,6,7,CHALLENGER,MIDDLE/SOLO,10,1,6,10,1389,86801,15057,10868,10425,14,7,64,NONE,JUNGLE/NONE,10,4,6,4,1,534,125894,14116,11298,10075,13,8,267,DIAMOND,BOTTOM/DUO_SUPPORT,2,4,12,0,1,648,15341,4672,8295,7625,12,9,51,DIAMOND,BOTTOM/DUO_CARRY,1,5,5,0,1,561,153605,4120,34,10131,9175,13,10,223,DIAMOND,TOP/SOLO,3,1,5,3,1,1464,81018,12341,8680,8300,14
1674784365,2095,2,2,2,1,1,2,2,6,1,11,3,1,13,NONE,MIDDLE/SOLO,3,9,11,2,417,241325,19019,12810,12100,17,2,99,CHALLENGER,BOTTOM/DUO_CARRY,6,5,17,4,634,79490,12697,12371,11850,15,3,266,CHALLENGER,TOP/SOLO,2,8,8,2,2,501,188308,15864,12367,11825,16,4,11,DIAMOND,JUNGLE/NONE,8,7,6,2,352,197000,25804,14658,12600,16,5,37,MASTER,BOTTOM/DUO_SUPPORT,8,6,16,3,2,117776,31030,15952,14475,16,6,43,CHALLENGER,MIDDLE/SOLO,2,3,18,2,975,213324,29275,13795,13225,17,7,421,NONE,JUNGLE/NONE,17,3,7,6,3,621,249623,26330,17659,17700,18,8,24,MASTER,TOP/SOLO,7,6,6,3,1,463,238001,25152,16455,15758,18,9,412,DIAMOND,BOTTOM/DUO_SUPPORT,5,10,12,2,1,322,30123,21087,1806,11154,10300,14,10,518,CHALLENGER,BOTTOM/DUO_CARRY,4,5,11,2,1,641,148158,12501,12713,12785,16
1674715205,2584,2,1,2,1,1,1,2,7,1,9,2,1,103,MASTER,TOP/SOLO,9,6,6,3,752,280609,31746,17337,18615,18,2,157,DIAMOND,MIDDLE/DUO_CARRY,6,12,11,3,494,236241,29456,16423,15100,18,3,79,DIAMOND,JUNGLE/NONE,11,7,12,5,2,794,199723,32061,15775,15450,17,4,119,DIAMOND,BOTTOM/SOLO,12,8,3,4,610,323921,42839,21340,21850,18,5,40,PLATINUM,MIDDLE/DUO_SUPPORT,1,9,20,0,1,29017,10806,11581,12050,16,6,145,DIAMOND,BOTTOM/DUO_CARRY,13,7,14,5,569,300759,38347,22000,21620,18,7,43,NONE,BOTTOM/DUO_SUPPORT,3,8,27,2,2,497,84200,23070,14830,11325,18,8,420,DIAMOND,TOP/SOLO,3,7,12,2,2,873,267864,23148,17387,16558,18,9,517,CHALLENGER,MIDDLE/SOLO,11,10,11,3,1,436,215388,199535,892,17085,16425,18,10,121,NONE,JUNGLE/NONE,12,7,12,4,2,914,243747,35289,18101,16525,18
1674646972,1567,1,1,0,1,1,2,1,11,3,0,0,1,99,DIAMOND,BOTTOM/DUO_SUPPORT,4,1,17,2,1016,27837,7479,9941,8525,12,2,24,MASTER,TOP/DUO,6,6,1,4,716,101764,13180,10318,9633,13,3,64,NONE,JUNGLE/NONE,10,6,20,6,2,558,122140,19211,12510,12100,14,4,518,NONE,TOP/DUO,5,6,11,3,610,109509,18115,10698,10875,14,5,18,DIAMOND,BOTTOM/DUO_CARRY,12,5,13,4,2,166314,22475,14674,13125,15,6,145,DIAMOND,BOTTOM/DUO_CARRY,6,8,7,4,572,95924,10596,10053,9100,13,7,43,CHALLENGER,MIDDLE/SOLO,2,6,13,2,1,504,83986,12367,7805,7775,13,8,60,NONE,JUNGLE/NONE,12,6,7,4,2,541,103070,20955,11262,11010,12,9,201,MASTER,BOTTOM/DUO_SUPPORT,1,8,14,0,1,197,15742,4842,414,6623,6025,11,10,82,NONE,TOP/SOLO,3,9,4,0,1,298,109223,14105,9513,9275,14
1674634486,984,2,2,2,0,0,2,2,0,0,5,0,1,92,DIAMOND,NONE/DUO_SUPPORT,1,2,1,0,831,42556,2641,4936,4675,10,2,81,DIAMOND,NONE/DUO_SUPPORT,3,4,3,0,415,37800,8353,6471,6350,9,3,101,DIAMOND,NONE/DUO_SUPPORT,0,3,3,0,0,430,39509,3275,4233,3635,10,4,59,DIAMOND,NONE/DUO_SUPPORT,1,4,2,0,509,45848,1302,4431,4025,8,5,99,CHALLENGER,NONE/DUO_SUPPORT,1,5,4,0,1,10462,4204,3724,3425,8,6,43,CHALLENGER,NONE/DUO_SUPPORT,3,1,4,3,897,68695,5834,7514,7250,11,7,203,NONE,NONE/DUO_SUPPORT,3,1,8,3,1,936,84969,4566,7410,7400,10,8,126,MASTER,NONE/DUO_SUPPORT,3,0,3,3,1,0,70473,10922,8429,5625,12,9,145,DIAMOND,NONE/DUO_SUPPORT,9,0,1,9,2,0,60664,4736,0,8919,9025,10,10,111,PLATINUM,NONE/DUO_SUPPORT,0,4,7,0,0,531,15990,3328,4052,3400,8
1675511822,1841,2,1,2,2,2,2,2,4,0,9,3,1,82,MASTER,MIDDLE/SOLO,10,9,8,6,392,165472,41517,14790,14235,16,2,64,DIAMOND,JUNGLE/NONE,4,9,11,3,565,107942,15395,10116,9750,15,3,99,DIAMOND,BOTTOM/DUO_SUPPORT,6,7,16,3,1,528,25926,14308,10576,10110,14,4,84,DIAMOND,TOP/SOLO,5,6,3,3,555,119034,16394,10429,9635,16,5,145,NONE,BOTTOM/DUO_CARRY,6,8,10,2,2,181447,21778,13451,13425,16,6,133,PLATINUM,BOTTOM/DUO_CARRY,4,10,11,0,420,86623,12938,11224,11275,14,7,92,DIAMOND,TOP/SOLO,10,4,6,6,2,1204,189380,23088,15128,15050,17,8,350,DIAMOND,BOTTOM/DUO_SUPPORT,4,5,18,0,1,717,31670,14324,10783,7900,15,9,59,NONE,JUNGLE/NONE,6,5,20,4,2,863,137668,13593,1997,12716,12025,15,10,13,CHALLENGER,MIDDLE/SOLO,15,7,9,6,2,635,203922,36388,16076,14025,16
1675501903,956,2,2,2,0,0,2,2,0,0,4,0,1,145,PLATINUM,NONE/DUO_SUPPORT,1,3,2,0,617,46154,3735,5171,4525,8,2,223,DIAMOND,NONE/DUO_SUPPORT,1,3,1,0,426,27235,6513,4333,3775,9,3,55,DIAMOND,NONE/DUO_SUPPORT,0,3,1,0,0,629,34133,2969,4497,3875,10,4,43,DIAMOND,NONE/DUO_SUPPORT,2,4,2,0,309,14021,5785,4198,3535,8,5,141,DIAMOND,NONE/DUO_SUPPORT,3,5,0,0,1,62755,3245,5659,5350,9,6,105,DIAMOND,NONE/DUO,5,0,3,5,0,51549,4939,7226,6125,11,7,92,DIAMOND,NONE/DUO_SUPPORT,1,1,3,0,1,699,51477,6188,6197,5200,11,8,30,CHALLENGER,NONE/DUO_SUPPORT,9,3,7,5,2,472,87490,14325,8461,8375,11,9,350,DIAMOND,NONE/DUO_SUPPORT,1,1,7,0,1,273,10075,7562,0,4617,4135,9,10,15,CHALLENGER,NONE/DUO_SUPPORT,1,2,6,0,1,265,64467,5174,6186,4950,9
1674183276,1803,2,1,2,2,2,2,0,3,0,11,4,1,110,DIAMOND,BOTTOM/DUO_CARRY,13,7,9,4,501,185340,29165,17131,16200,16,2,43,NONE,JUNGLE/NONE,3,7,9,2,510,186257,13536,11543,10950,17,3,117,CHALLENGER,BOTTOM/DUO_SUPPORT,5,8,18,3,2,498,19101,7959,9954,9500,13,4,29,NONE,JUNGLE/NONE,13,8,2,3,556,206781,23732,15848,16900,16,5,40,MASTER,MIDDLE/SOLO,2,8,15,0,1,43394,5797,9026,8310,14,6,21,DIAMOND,BOTTOM/DUO_CARRY,6,8,10,2,492,132051,18427,13687,13300,15,7,83,MASTER,TOP/SOLO,3,6,7,2,1,370,145604,14772,12107,11258,16,8,99,DIAMOND,BOTTOM/DUO_SUPPORT,2,11,10,0,1,283,53054,11888,9631,9150,14,9,238,NONE,MIDDLE/SOLO,15,4,4,6,2,628,176857,7112,1130,17391,16235,18,10,107,MASTER,JUNGLE/NONE,12,7,8,4,1,394,219476,22317,15223,14825,17
1674125214,1284,1,1,0,0,1,1,1,5,0,1,0,1,37,MASTER,MIDDLE/DUO_SUPPORT,10,1,11,9,1017,73297,21233,12101,8900,13,2,112,NONE,TOP/SOLO,2,3,8,0,405,77836,11934,7787,6175,13,3,223,DIAMOND,MIDDLE/DUO,1,3,13,0,1,597,31403,6906,7163,6300,11,4,103,MASTER,MIDDLE/DUO,5,4,14,2,591,69648,17658,8700,7810,13,5,203,CHALLENGER,JUNGLE/NONE,13,4,8,5,1,137428,17210,11650,9475,13,6,39,CHALLENGER,MIDDLE/SOLO,5,6,2,3,446,69744,9005,7620,7183,12,7,79,DIAMOND,JUNGLE/NONE,0,10,6,0,0,241,76206,6231,5885,5800,11,8,236,CHALLENGER,BOTTOM/DUO_CARRY,5,6,3,2,1,594,74091,12832,9241,9300,10,9,12,MASTER,BOTTOM/DUO_SUPPORT,0,5,4,0,0,406,15527,6623,388,4348,4175,10,10,111,DIAMOND,TOP/SOLO,5,4,2,3,1,748,87676,9983,8598,8385,13
1674089634,1514,1,1,0,1,1,1,2,9,2,5,0,1,64,DIAMOND,JUNGLE/NONE,15,3,10,7,472,114431,17548,13269,11350,14,2,58,MASTER,TOP/SOLO,7,5,7,3,592,132659,19380,11808,9260,14,3,99,DIAMOND,BOTTOM/DUO_SUPPORT,5,5,22,2,1,429,34989,18144,10818,9400,14,4,145,DIAMOND,BOTTOM/DUO_CARRY,5,2,9,4,700,135562,14048,11556,10375,14,5,103,NONE,MIDDLE/SOLO,6,1,6,6,2,120807,17428,10669,10300,15,6,83,CHALLENGER,TOP/SOLO,6,7,0,3,594,119837,19856,11549,9958,14,7,32,NONE,JUNGLE/NONE,3,5,4,2,1,528,132652,6773,9723,9650,13,8,555,MASTER,BOTTOM/DUO_SUPPORT,2,12,4,0,1,323,18886,5817,6201,5525,11,9,25,DIAMOND,BOTTOM/DUO_CARRY,2,8,8,0,1,531,78121,61901,374,7964,7025,12,10,157,DIAMOND,MIDDLE/SOLO,3,6,2,2,1,466,116498,7952,8670,7375,14
